PROBEID	CHRO	BASEPOS	VALUE
ID_2808_1507	14	106120985	0.0721
ID_2809_5522	14	106185626	-0.0674
ID_2810_2222	14	106233912	0.0548
ID_2811_2836	14	106240099	-0.0757
ID_2812_3042	14	106280029	0.0005
ID_2813_2886	14	106294770	-0.0837
ID_2814_4645	15	18987795	0.0944
ID_2815_5162	15	19102973	0.2364
ID_2816_2266	15	20005989	-0.0247
ID_2817_4480	15	21458864	0.0116
ID_2818_5934	15	21663451	0.0056
ID_2819_679	15	22561881	-0.0267
ID_2820_5945	15	22737182	-0.0222
ID_2821_5943	15	22812022	0.0776
ID_2822_1096	15	22906442	-0.0750
ID_2823_5910	15	23145068	-0.0178
ID_2824_5902	15	23261374	0.0309
ID_2825_5915	15	23286889	0.0447
ID_2826_5948	15	24332486	-0.0874
ID_2827_5911	15	24427528	-0.0024
ID_2828_5927	15	24451886	0.0206
ID_2829_5938	15	24440989	0.0313
ID_2830_4049	15	24491629	-0.0040
ID_2831_5913	15	24517163	-0.0302
ID_2832_1121	15	25680221	-0.0504
ID_2833_2474	15	27093503	-0.0356
ID_2834_1410	15	27638225	0.0110
ID_2835_752	15	29125994	0.0762
ID_2836_845	15	29166564	-0.0409
ID_2837_956	15	30184931	0.0177
ID_2838_1590	15	31914806	-0.0281
ID_2839_1372	15	32890973	-0.0079
ID_2840_620	15	33881737	-0.1237
ID_2841_2243	15	34995604	-0.0648
ID_2842_2232	15	34959004	0.1668
ID_2843_4860	15	36329272	0.0687
ID_2844_575	15	37570302	0.0564
ID_2845_1056	15	37947943	-0.0271
ID_2846_69	15	38348837	0.0882
ID_2847_159	15	39507326	0.0363
ID_2848_5312	15	39532004	0.0769
ID_2849_1331	15	39786722	0.0393
ID_2850_1122	15	40425817	-0.0971
ID_2851_4939	15	41579382	-0.0647
ID_2852_2302	15	42726843	0.0996
ID_2853_2217	15	42755299	0.0823
ID_2854_4671	15	44372666	0.0017
ID_2855_1175	15	45799045	-0.0314
ID_2856_1549	15	46432323	-0.0619
ID_2857_130	15	47459793	-0.0301
ID_2858_985	15	48379281	-0.0770
ID_2859_590	15	49271909	-0.0696
ID_2860_690	15	49277350	-0.0086
ID_2861_730	15	49420084	-0.0060
ID_2862_5002	15	50699893	0.0147
ID_2863_5032	15	51737024	0.0537
ID_2864_4318	15	53059674	-0.0209
ID_2865_4612	15	54293451	0.1310
ID_2866_2255	15	55268032	0.0440
ID_2867_1251	15	56032155	0.0050
ID_2868_948	15	57264191	-0.0682
ID_2869_4225	15	58815114	-0.0526
ID_2870_4054	15	59940802	-0.0226
ID_2871_1392	15	61332034	-0.0758
ID_2872_898	15	62467103	-0.0695
ID_2873_4152	15	64044195	0.0292
ID_2874_4765	15	66666903	0.0827
ID_2875_1074	15	67704069	-0.0773
ID_2876_4685	15	69129117	-0.1229
ID_2877_334	15	70650321	-0.0595
ID_2878_4618	15	71751976	-0.0296
ID_2879_5317	15	72079877	-0.1063
ID_2880_2376	15	72761572	-0.1172
ID_2881_484	15	72794216	-0.1016
ID_2882_619	15	72793316	-0.1530
ID_2883_444	15	72973013	-0.1125
ID_2884_4852	15	74272469	-0.0719
ID_2885_1042	15	75649510	-0.1458
ID_2886_4450	15	77003122	-0.0711
ID_2887_4839	15	77984586	-0.0874
ID_2888_822	15	78938983	-0.1556
ID_2889_4217	15	80216491	-0.1452
ID_2890_4906	15	80658083	-0.3148
ID_2891_2834	15	84070332	-0.1574
ID_2892_2914	15	84126394	-0.0432
ID_2893_4461	15	85294209	-0.0436
ID_2894_325	15	86277407	-0.3001
ID_2895_707	15	88167186	-0.0492
ID_2896_27	15	88731196	-0.0154
ID_2897_2020	15	89080817	-0.1460
ID_2898_3005	15	89219184	-0.1048
ID_2899_2434	15	89211865	-0.0638
ID_2900_2971	15	89230779	-0.0513
ID_2901_4924	15	90474292	-0.0180
ID_2902_5036	15	91661809	-0.1079
ID_2903_4550	15	92759570	-0.0019
ID_2904_1200	15	93692085	-0.1833
ID_2905_4186	15	95069814	-0.1562
ID_2906_4603	15	96259443	-0.0663
ID_2907_5306	15	97019629	-0.0923
ID_2908_5341	15	97108465	-0.1494
ID_2909_5277	15	97186023	-0.1654
ID_2910_4433	15	97549066	-0.1622
ID_2911_20	15	98806495	-0.1220
ID_2912_5827	15	99397750	-0.0597
ID_2913_5722	15	99519919	-0.1233
ID_2914_5859	15	99657697	-0.0523
ID_2915_5641	15	99706145	-0.0618
ID_2916_5764	15	99924115	-0.1441
ID_2917_5670	15	99872296	0.0117
ID_2918_5747	15	99971156	-0.0421
ID_2919_5724	15	100079308	-0.0025
ID_2920_2776	15	100092162	0.1396
ID_2921_2888	15	100118557	0.1232
ID_2922_580	16	120778	0.0692
ID_2923_2940	16	141843	0.0954
ID_2924_2394	16	238852	0.0559
ID_2925_5501	16	386225	0.1206
ID_2926_5254	16	364376	0.1306
ID_2927_2980	16	402987	0.0938
ID_2928_456	16	567152	0.2059
ID_2929_5243	16	578207	0.2317
ID_2930_5886	16	654781	0.2383
ID_2931_5582	16	684790	0.3613
ID_2932_5842	16	790264	0.1339
ID_2933_5861	16	870444	0.1641
ID_2934_5885	16	946575	0.1357
ID_2935_2228	16	1017458	0.3663
ID_2936_1560	16	1305960	0.1577
ID_2937_788	16	2112377	0.0340
ID_2938_2421	16	2213248	0.1229
ID_2939_2805	16	2253729	0.0938
ID_2940_1535	16	3101245	0.0691
ID_2941_961	16	3269710	0.0109
ID_2942_157	16	3298975	-0.0241
ID_2943_5359	16	3441831	0.0364
ID_2944_2769	16	3666856	0.0421
ID_2945_2760	16	3704694	0.0428
ID_2946_2400	16	3806845	0.0149
ID_2947_2734	16	4898375	0.0225
ID_2948_1173	16	6635101	-0.1330
ID_2949_4637	16	7812344	0.0292
ID_2950_4834	16	8923537	0.1056
ID_2951_4624	16	9982856	-0.0336
ID_2952_1505	16	11208936	0.0610
ID_2953_2509	16	11966724	-0.1152
ID_2954_983	16	12447367	-0.0377
ID_2955_1156	16	13417326	-0.0303
ID_2956_2571	16	13988945	0.0138
ID_2957_491	16	14916038	-0.1939
ID_2958_5297	16	15912711	-0.0347
ID_2959_5280	16	16050337	-0.1274
ID_2960_2960	16	16054235	-0.0071
ID_2961_2045	16	16078396	-0.0048
ID_2962_2156	16	16190186	0.0166
ID_2963_2011	16	16194059	0.0438
ID_2964_2311	16	16333317	-0.1636
ID_2965_2725	16	16452916	-0.1467
ID_2966_887	16	17268064	-0.0465
ID_2967_935	16	19393675	-0.0280
ID_2968_2160	16	21231712	0.0500
ID_2969_5071	16	22631477	-0.2245
ID_2970_600	16	23377738	-0.0183
ID_2971_5293	16	23501277	-0.0270
ID_2972_966	16	24012833	0.0425
ID_2973_357	16	24209803	-0.0524
ID_2974_4251	16	26692487	-0.0466
ID_2975_5504	16	27017422	-0.0429
ID_2976_1378	16	27751387	0.0240
ID_2977_1538	16	28269262	-0.1103
ID_2978_2578	16	28917158	0.0402
ID_2979_2215	16	29787723	-0.1623
ID_2980_760	16	31037312	-0.0716
ID_2981_2591	16	32073409	0.0452
ID_2982_2546	16	32712068	0.0841
ID_2983_5191	16	33669972	0.1331
ID_2984_4304	16	34902243	-0.1123
ID_2985_4313	16	45110412	-0.0125
ID_2986_4194	16	45961872	-0.0052
ID_2987_2182	16	46980027	0.1672
ID_2988_1304	16	48820011	0.0391
ID_2989_4004	16	49990083	0.0214
ID_2990_4732	16	51057000	0.1272
ID_2991_2019	16	52069461	-0.0773
ID_2992_4498	16	53574604	-0.1024
ID_2993_1515	16	54904423	0.1060
ID_2994_471	16	54964531	0.1559
ID_2995_5319	16	54957526	0.1079
ID_2996_5305	16	54993754	0.0669
ID_2997_1300	16	56214429	0.0794
ID_2998_2308	16	56222880	0.1812
ID_2999_4393	16	57297839	-0.0375
ID_3000_4697	16	58468593	-0.0028
ID_3001_4999	16	59472307	0.0579
ID_3002_4847	16	60655156	0.0009
ID_3003_4681	16	61599072	-0.0796
ID_3004_4255	16	63014924	-0.1791
ID_3005_1142	16	63831627	-0.2123
ID_3006_1601	16	65108814	-0.1779
ID_3007_2991	16	65522968	-0.0175
ID_3008_2379	16	65572257	-0.0772
ID_3009_2868	16	65744877	-0.1273
ID_3010_1542	16	66545390	-0.1433
ID_3011_2442	16	67461322	-0.0009
ID_3012_2541	16	67462304	-0.0946
ID_3013_469	16	68007134	-0.1403
ID_3014_1529	16	68260327	-0.1140
ID_3015_1199	16	69238143	-0.0034
ID_3016_2558	16	70106838	-0.1259
ID_3017_2505	16	70630904	-0.0442
ID_3018_965	16	71586438	-0.1221
ID_3019_4276	16	72822862	-0.0363
ID_3020_2016	16	73771829	-0.0157
ID_3021_2027	16	73918706	-0.0435
ID_3022_4264	16	75443020	-0.0345
ID_3023_2477	16	76670499	-0.1520
ID_3024_1070	16	77499989	-0.2199
ID_3025_2467	16	77823248	-0.1069
ID_3026_2017	16	78137887	-0.0984
ID_3027_1439	16	79451038	0.0005
ID_3028_4751	16	81071494	-0.0599
ID_3029_1010	16	82259168	-0.0741
ID_3030_2281	16	82905297	0.0760
ID_3031_1370	16	83518205	0.0518
ID_3032_4218	16	84926209	-0.0097
ID_3033_4128	16	85909339	0.0097
ID_3034_176	16	87161826	0.0811
ID_3035_2812	16	87410279	0.2070
ID_3036_2078	16	87520703	0.3303
ID_3037_5759	16	87854017	0.0982
ID_3038_1146	16	87964252	-0.0426
ID_3039_5866	16	88042538	0.0339
ID_3040_5717	16	88158004	0.1216
ID_3041_1553	16	88198021	0.2568
ID_3042_5814	16	88276525	0.1476
ID_3043_2347	16	88356033	-0.0004
ID_3044_5765	16	88404403	-0.0661
ID_3045_322	16	88376659	0.0461
ID_3046_2984	16	88447723	0.1365
ID_3047_2283	16	88567900	0.1685
ID_3048_5816	16	88616697	0.0631
ID_3049_2318	17	64044	0.1712
ID_3050_5130	17	194596	-0.0529
ID_3051_2381	17	225909	0.0644
ID_3052_5834	17	453421	0.0456
ID_3053_158	17	477479	-0.1344
ID_3054_5532	17	560611	-0.0807
ID_3055_5673	17	599156	-0.0585
ID_3056_5095	17	679225	-0.1555
ID_3057_5695	17	675177	-0.1378
ID_3058_5115	17	707925	-0.1660
ID_3059_430	17	723424	-0.1666
ID_3060_5788	17	769883	-0.0375
ID_3061_5743	17	860767	-0.0283
ID_3062_5652	17	964725	0.1052
ID_3063_5334	17	1039646	0.0254
ID_3064_2326	17	1096406	0.0598
ID_3065_2794	17	1101079	-0.0669
ID_3066_2147	17	1836080	-0.1070
ID_3067_2313	17	1869088	-0.0497
ID_3068_2537	17	2246547	-0.0626
ID_3069_2756	17	2270529	0.1292
ID_3070_2472	17	2269953	-0.0085
ID_3071_5905	17	2393182	-0.1059
ID_3072_5935	17	2438408	-0.0925
ID_3073_5933	17	2547228	-0.1186
ID_3074_394	17	2518244	0.0777
ID_3075_5929	17	2531758	0.0561
ID_3076_5936	17	2533807	-0.0385
ID_3077_5917	17	2567255	-0.0657
ID_3078_5904	17	2560716	-0.0339
ID_3079_5922	17	2560706	0.0220
ID_3080_1004	17	3337518	-0.1055
ID_3081_1210	17	3859383	-0.1649
ID_3082_2001	17	4521990	-0.0620
ID_3083_1317	17	5729276	-0.1871
ID_3084_1577	17	6748926	-0.1492
ID_3085_613	17	7087795	-0.1117
ID_3086_2857	17	7240988	0.0170
ID_3087_288	17	7483613	-0.0604
ID_3088_2617	17	7496297	-0.0723
ID_3089_2498	17	7656659	0.0764
ID_3090_4	17	8309010	-0.0760
ID_3091_75	17	9744802	-0.1343
ID_3092_2801	17	9771820	-0.0590
ID_3093_1536	17	10520556	-0.1882
ID_3094_1241	17	11335839	-0.1326
ID_3095_2859	17	11984757	-0.1356
ID_3096_2642	17	12017071	-0.0239
ID_3097_112	17	12141254	-0.1572
ID_3098_2934	17	12820368	-0.0984
ID_3099_2226	17	12877940	-0.0929
ID_3100_4504	17	14174980	-0.0972
ID_3101_2224	17	15086160	-0.0404
ID_3102_1564	17	17073690	-0.1132
ID_3103_2212	17	18018849	-0.0732
ID_3104_5932	17	18132711	-0.1365
ID_3105_1597	17	18597076	-0.2219
ID_3106_1598	17	19249732	-0.0936
ID_3107_823	17	19556518	-0.0225
ID_3108_2510	17	21836075	0.0812
ID_3109_2446	17	22608936	-0.0439
ID_3110_2630	17	22642943	-0.1223
ID_3111_2923	17	23646802	-0.0845
ID_3112_757	17	24127143	-0.0943
ID_3113_1155	17	24475479	-0.0144
ID_3114_1532	17	26633657	-0.1131
ID_3115_680	17	26619706	-0.1094
ID_3116_2053	17	26624369	0.0673
ID_3117_442	17	26708359	-0.0316
ID_3118_1578	17	27328012	-0.1143
ID_3119_189	17	28350486	-0.1782
ID_3120_1501	17	29751620	-0.1204
ID_3121_186	17	30188851	-0.1783
ID_3122_5301	17	30378904	-0.2074
ID_3123_302	17	30942331	-0.1109
ID_3124_2808	17	31126339	-0.0266
ID_3125_1320	17	31247654	-0.1535
ID_3126_2083	17	31259039	-0.0861
ID_3127_5069	17	32672691	-0.1560
ID_3128_336	17	34117055	-0.1816
ID_3129_2096	17	35003919	-0.0740
ID_3130_224	17	35033991	-0.0909
ID_3131_664	17	35025501	0.0958
ID_3132_2261	17	35143988	0.0069
ID_3133_279	17	35330119	-0.1237
ID_3134_2180	17	35515923	-0.0229
ID_3135_2406	17	35584982	-0.0843
ID_3136_2874	17	35624516	-0.0520
ID_3137_614	17	35777882	-0.0449
ID_3138_2983	17	35910220	-0.1122
ID_3139_3028	17	35979264	-0.0384
ID_3140_216	17	36039152	-0.1226
ID_3141_2633	17	36510729	0.0668
ID_3142_2058	17	37045404	-0.1779
ID_3143_2285	17	37078933	-0.0551
ID_3144_2535	17	37154721	-0.1519
ID_3145_1591	17	37488246	-0.1214
ID_3146_426	17	37678872	-0.0836
ID_3147_5346	17	37756391	-0.0973
ID_3148_652	17	38091197	-0.1211
ID_3149_1338	17	38130404	-0.1264
ID_3150_5370	17	38230183	-0.0323
ID_3151_610	17	38479320	-0.1350
ID_3152_2930	17	38632983	-0.0684
ID_3153_2592	17	38932148	-0.1110
ID_3154_2609	17	39086256	-0.0792
ID_3155_2188	17	39203157	-0.1298
ID_3156_2115	17	39283241	-0.0300
ID_3157_277	17	39329224	-0.1652
ID_3158_2947	17	39758318	-0.1057
ID_3159_2948	17	39813489	-0.0476
ID_3160_2614	17	40214438	-0.0570
ID_3161_3019	17	40232683	-0.0322
ID_3162_2795	17	42198862	-0.0439
ID_3163_2225	17	42245800	0.0294
ID_3164_1275	17	42430286	-0.0639
ID_3165_2973	17	44050127	-0.0739
ID_3166_2977	17	44049353	-0.0110
ID_3167_3021	17	44860586	-0.1257
ID_3168_3014	17	44878231	-0.1710
ID_3169_1041	17	45101793	-0.1013
ID_3170_2239	17	45613231	0.1153
ID_3171_2526	17	45705182	-0.0607
ID_3172_2559	17	45957426	-0.0665
ID_3173_2063	17	46018531	0.0704
ID_3174_2593	17	46280313	-0.1409
ID_3175_2355	17	46300033	-0.1339
ID_3176_2033	17	46554595	-0.1077
ID_3177_2919	17	46570362	-0.1636
ID_3178_4091	17	47893093	-0.1621
ID_3179_4019	17	49041644	-0.1365
ID_3180_1518	17	50353137	-0.2161
ID_3181_139	17	50726095	-0.0721
ID_3182_1221	17	50817882	-0.1765
ID_3183_928	17	52591353	-0.1404
ID_3184_433	17	53710333	-0.0511
ID_3185_2039	17	55438365	-0.0102
ID_3186_219	17	56862461	0.0159
ID_3187_4872	17	58132806	0.1255
ID_3188_1092	17	59109115	0.1293
ID_3189_1561	17	59360520	0.1591
ID_3190_2289	17	59371214	0.3041
ID_3191_4146	17	59642014	0.1420
ID_3192_4984	17	60681736	0.2023
ID_3193_1305	17	62062416	0.0418
ID_3194_947	17	62641782	-0.0129
ID_3195_2852	17	63734240	0.1222
ID_3196_123	17	64080579	0.0557
ID_3197_4003	17	65394782	0.0712
ID_3198_4495	17	66497653	0.0658
ID_3199_201	17	67336618	0.1603
ID_3200_1523	17	67588305	0.1647
ID_3201_2290	17	68711316	0.0248
ID_3202_5128	17	69244317	0.0311
ID_3203_2238	17	70500051	0.1363
ID_3204_955	17	72164568	-0.0896
ID_3205_2555	17	72852980	-0.0945
ID_3206_2602	17	73036932	-0.0376
ID_3207_1376	17	73144554	0.0186
ID_3208_2403	17	73702769	-0.0526
ID_3209_2892	17	73809527	0.0089
ID_3210_110	17	74018624	-0.0670
ID_3211_2841	17	74357951	-0.0967
ID_3212_2915	17	74537188	0.0625
ID_3213_4821	17	76056735	-0.0077
ID_3214_270	17	77476147	0.0093
ID_3215_2766	17	77646991	0.1480
ID_3216_5733	17	77802566	0.0282
ID_3217_5802	17	77863999	-0.0688
ID_3218_5644	17	77931175	0.0415
ID_3219_5592	17	78095872	0.0217
ID_3220_5659	17	78273015	-0.0081
ID_3221_5829	17	78362532	-0.0313
ID_3222_2968	17	78437276	0.0103
ID_3223_2547	17	78446763	0.0628
ID_3224_2497	17	78497700	-0.1031
ID_3225_5847	17	78564210	0.1007
ID_3226_2666	18	113387	-0.0134
ID_3227_2512	18	67394	0.2349
ID_3228_5653	18	206839	0.0850
ID_3229_5594	18	283992	0.0284
ID_3230_5510	18	367592	-0.0578
ID_3231_5616	18	416887	-0.0081
ID_3232_5776	18	512656	0.0235
ID_3233_5687	18	639069	-0.0610
ID_3234_2221	18	624169	0.1625
ID_3235_5660	18	721182	0.0249
ID_3236_2412	18	730007	0.0367
ID_3237_5860	18	808246	0.0731
ID_3238_2278	18	857060	0.0130
ID_3239_5679	18	965331	-0.0479
ID_3240_149	18	1535069	-0.0390
ID_3241_1001	18	1884753	-0.0514
ID_3242_4776	18	3372388	-0.0040
ID_3243_1420	18	4362640	0.0462
ID_3244_2656	18	5535552	0.0073
ID_3245_2455	18	5550708	0.0756
ID_3246_337	18	6142883	-0.0745
ID_3247_893	18	7546067	-0.0370
ID_3248_4704	18	8795676	-0.1821
ID_3249_882	18	9932565	-0.0125
ID_3250_537	18	10751275	-0.0610
ID_3251_4560	18	11833753	0.0617
ID_3252_1083	18	12969636	-0.0056
ID_3253_650	18	13071763	0.0209
ID_3254_2229	18	14751224	0.1931
ID_3255_2402	18	16998369	-0.0660
ID_3256_2365	18	17237640	0.0147
ID_3257_414	18	18899902	-0.0362
ID_3258_1214	18	19952036	0.0078
ID_3259_2065	18	21938037	0.1952
ID_3260_2430	18	21929545	0.1748
ID_3261_1088	18	23853671	0.1163
ID_3262_4806	18	25166729	0.1024
ID_3263_4245	18	26208602	0.1066
ID_3264_4884	18	27257864	0.1639
ID_3265_4885	18	27257854	0.1883
ID_3266_51	18	28300063	0.1587
ID_3267_4492	18	29958300	0.0841
ID_3268_1377	18	31391068	0.2464
ID_3269_4233	18	32600839	0.1560
ID_3270_4311	18	33434888	0.0819
ID_3271_4848	18	34434819	-0.0084
ID_3272_4432	18	35511441	0.0221
ID_3273_4849	18	36616501	0.0107
ID_3274_4406	18	37573023	0.0191
ID_3275_4449	18	38678521	-0.1517
ID_3276_5035	18	39640877	-0.1850
ID_3277_5070	18	40679590	-0.1123
ID_3278_2138	18	41291349	-0.1228
ID_3279_4674	18	41531711	0.0417
ID_3280_4267	18	42508656	-0.2414
ID_3281_4578	18	43513910	-0.0099
ID_3282_3039	18	43595715	0.0281
ID_3283_2508	18	44586538	0.0729
ID_3284_747	18	45891945	-0.0624
ID_3285_352	18	46025856	0.0631
ID_3286_804	18	46443778	0.1242
ID_3287_467	18	46817255	0.0488
ID_3288_386	18	48155846	0.0722
ID_3289_784	18	50012201	0.0487
ID_3290_774	18	50049242	-0.0897
ID_3291_4605	18	51203436	0.0901
ID_3292_997	18	52496360	-0.1192
ID_3293_811	18	53944834	0.0448
ID_3294_2786	18	54350700	0.0174
ID_3295_2576	18	54587777	-0.0119
ID_3296_1024	18	54800794	-0.0584
ID_3297_2672	18	55026658	0.0074
ID_3298_2098	18	55456205	0.0401
ID_3299_4792	18	56922634	0.2180
ID_3300_4516	18	58072061	0.2875
ID_3301_596	18	59096827	0.2333
ID_3302_306	18	59186941	0.2085
ID_3303_2542	18	59223936	0.1689
ID_3304_2880	18	59281697	0.2302
ID_3305_209	18	59455056	0.2173
ID_3306_904	18	59774623	0.1951
ID_3307_4303	18	61060863	0.2687
ID_3308_5521	18	61121314	0.2369
ID_3309_4636	18	62300602	0.2275
ID_3310_4868	18	63579177	0.1884
ID_3311_1140	18	64435576	0.1925
ID_3312_4913	18	65960964	0.2250
ID_3313_1436	18	67207545	0.3031
ID_3314_5022	18	68624652	0.2946
ID_3315_1570	18	70113854	0.2413
ID_3316_162	18	71558347	0.3098
ID_3317_1134	18	72807292	0.2234
ID_3318_4944	18	74030912	0.3425
ID_3319_5539	18	75221290	0.3026
ID_3320_5883	18	75356604	0.3438
ID_3321_5877	18	75397586	0.4083
ID_3322_5716	18	75483351	0.3961
ID_3323_5800	18	75559503	0.3235
ID_3324_5516	18	75617973	0.3431
ID_3325_5247	18	75632833	0.3133
ID_3326_5751	18	75727674	0.3959
ID_3327_5778	18	75781924	0.4180
ID_3328_5568	18	75927674	0.1571
ID_3329_5087	18	75997908	0.1881
ID_3330_5703	18	75984118	0.2617
ID_3331_2422	18	76012907	0.2286
ID_3332_2611	18	76068492	0.3031
ID_3333_312	19	281596	0.0795
ID_3334_5745	19	332042	0.1636
ID_3335_5517	19	449714	0.3266
ID_3336_5651	19	556188	0.3119
ID_3337_5773	19	621099	0.2807
ID_3338_5704	19	739168	0.0497
ID_3339_5529	19	938071	0.0842
ID_3340_5009	19	1725979	0.3102
ID_3341_5591	19	2604067	0.0833
ID_3342_2309	19	3076396	0.2722
ID_3343_242	19	3183879	0.0721
ID_3344_1513	19	3439228	0.1209
ID_3345_218	19	3728463	0.1127
ID_3346_114	19	4228864	-0.0422
ID_3347_1533	19	5729408	0.0503
ID_3348_1582	19	5818029	0.0136
ID_3349_1503	19	5862244	0.0027
ID_3350_2767	19	6796266	0.0358
ID_3351_1559	19	6828102	-0.0540
ID_3352_772	19	7773092	0.0076
ID_3353_4472	19	8967803	-0.0670
ID_3354_753	19	10218225	0.0091
ID_3355_2495	19	10569216	0.0057
ID_3356_608	19	11360060	0.0274
ID_3357_2240	19	11477521	0.1854
ID_3358_1524	19	12852013	0.1179
ID_3359_2865	19	12923993	0.0759
ID_3360_2737	19	12933485	0.1230
ID_3361_2177	19	13153093	0.0040
ID_3362_2190	19	13114012	0.1884
ID_3363_1213	19	13369563	0.1062
ID_3364_5339	19	15134759	0.2273
ID_3365_212	19	15192297	0.2645
ID_3366_1443	19	16555568	0.1559
ID_3367_1395	19	17737957	0.0326
ID_3368_2675	19	17854940	0.0422
ID_3369_761	19	18126056	0.0363
ID_3370_2772	19	18221319	0.0186
ID_3371_2012	19	18330791	-0.0220
ID_3372_5307	19	18506096	0.0619
ID_3373_602	19	18535927	0.0470
ID_3374_1432	19	19919045	-0.0227
ID_3375_2301	19	21194255	0.1039
ID_3376_4856	19	22547836	0.2233
ID_3377_4880	19	23401350	-0.0813
ID_3378_2556	19	32954223	0.0784
ID_3379_2604	19	33409933	0.0106
ID_3380_2519	19	33829365	0.0211
ID_3381_2230	19	34862594	0.1142
ID_3382_2101	19	34975330	0.0828
ID_3383_1274	19	36771768	-0.0641
ID_3384_2777	19	37816798	0.0473
ID_3385_2655	19	38514745	0.0578
ID_3386_1109	19	40406838	0.0644
ID_3387_4963	19	41555804	0.0085
ID_3388_519	19	42556097	-0.0592
ID_3389_2247	19	44482212	0.1570
ID_3390_2307	19	44483337	0.3554
ID_3391_522	19	44590305	0.0155
ID_3392_4439	19	44873294	-0.0304
ID_3393_479	19	45438330	0.1277
ID_3394_520	19	45990553	-0.0174
ID_3395_5333	19	46154475	0.1054
ID_3396_2201	19	46416529	0.1236
ID_3397_2198	19	46421730	0.0760
ID_3398_779	19	46430240	-0.0605
ID_3399_1211	19	46525064	-0.0069
ID_3400_2935	19	46554057	-0.0266
ID_3401_2949	19	46569841	-0.0827
ID_3402_2076	19	46993903	0.1325
ID_3403_2851	19	47038700	-0.0267
ID_3404_5024	19	47705978	-0.0054
ID_3405_1557	19	47958078	-0.1517
ID_3406_1604	19	48064378	-0.1207
ID_3407_2391	19	48165780	-0.1039
ID_3408_739	19	48798737	-0.0411
ID_3409_578	19	48922068	-0.0696
ID_3410_256	19	48903287	-0.0796
ID_3411_4366	19	48939414	-0.0242
ID_3412_2759	19	49001522	0.0412
ID_3413_2785	19	50418846	0.0489
ID_3414_2863	19	50616906	-0.0104
ID_3415_721	19	50707265	0.0663
ID_3416_2840	19	51178413	-0.0058
ID_3417_2175	19	51193959	0.1135
ID_3418_884	19	51264061	0.1230
ID_3419_2404	19	51813266	0.0062
ID_3420_2346	19	51798162	0.0817
ID_3421_5878	19	52177021	0.0971
ID_3422_4591	19	52935072	0.0851
ID_3423_1194	19	54106215	-0.0266
ID_3424_541	19	54121598	0.0573
ID_3425_2408	19	54438052	0.0848
ID_3426_2171	19	55608405	0.1847
ID_3427_425	19	56041955	0.2021
ID_3428_5327	19	56084967	0.3335
ID_3429_2310	19	56188310	0.2533
ID_3430_2210	19	56261202	0.2256
ID_3431_2873	19	56264183	0.2288
ID_3432_529	19	57260695	0.0928
ID_3433_5374	19	58967508	0.0062
ID_3434_940	19	58967505	0.0578
ID_3435_2608	19	60351044	0.1032
ID_3436_2242	19	60356388	0.2693
ID_3437_1359	19	60770193	0.2584
ID_3438_5304	19	61979937	0.0638
ID_3439_693	19	61991940	0.1201
ID_3440_156	19	62811835	0.2642
ID_3441_5705	19	62878411	0.3452
ID_3442_5808	19	62986510	0.1215
ID_3443_5871	19	63077003	0.0108
ID_3444_5812	19	63150237	0.0368
ID_3445_5843	19	63238207	0.1969
ID_3446_5737	19	63361680	0.2047
ID_3447_5658	19	63491997	0.0834
ID_3448_5558	19	63572127	0.1395
ID_3449_2102	19	63642299	0.1986
ID_3450_2139	19	63683267	0.2485
ID_3451_5767	20	52568	-0.1273
ID_3452_2127	20	140822	-0.0706
ID_3453_2540	20	142276	-0.1557
ID_3454_5621	20	248897	-0.2326
ID_3455_5785	20	376874	-0.1679
ID_3456_5627	20	467332	-0.0773
ID_3457_5646	20	562177	-0.0097
ID_3458_5734	20	764448	-0.0312
ID_3459_5696	20	847449	-0.1801
ID_3460_131	20	958666	-0.1583
ID_3461_2742	20	3077377	-0.1231
ID_3462_1566	20	3524961	-0.1315
ID_3463_344	20	3559177	-0.0740
ID_3464_2878	20	5032757	-0.1560
ID_3465_2920	20	5041294	-0.1185
ID_3466_1589	20	5078164	-0.1479
ID_3467_5270	20	5602824	-0.1392
ID_3468_4895	20	6848693	-0.1155
ID_3469_501	20	8752485	-0.1722
ID_3470_1369	20	9204309	-0.0619
ID_3471_466	20	9241974	-0.1417
ID_3472_5950	20	10269480	-0.0490
ID_3473_5952	20	10337058	-0.1977
ID_3474_5956	20	10412420	-0.2203
ID_3475_5951	20	10454842	-0.1100
ID_3476_5955	20	10530520	-0.1430
ID_3477_1090	20	10600900	-0.2410
ID_3478_768	20	10614531	-0.1846
ID_3479_5954	20	10676778	-0.1164
ID_3480_5957	20	10779743	-0.0438
ID_3481_5953	20	10837581	-0.2199
ID_3482_1345	20	12568863	-0.1062
ID_3483_4514	20	13702003	-0.1446
ID_3484_1089	20	14802640	-0.0752
ID_3485_269	20	15338856	0.0065
ID_3486_264	20	16167430	0.0371
ID_3487_1509	20	16669374	-0.0123
ID_3488_431	20	17009213	-0.0502
ID_3489_311	20	17417351	0.0139
ID_3490_1198	20	18020182	-0.0019
ID_3491_152	20	18656339	-0.0063
ID_3492_5511	20	18767360	-0.0396
ID_3493_2939	20	20265285	0.0564
ID_3494_2966	20	20294023	0.0499
ID_3495_245	20	20359291	-0.0214
ID_3496_969	20	21417796	0.0163
ID_3497_2292	20	23014864	0.0035
